  #time                     mass                      x-momentum                y-momentum                z-momentum                E_internal+kinetic        E_kinetic_(from_vel)      E_internal                E_grav                    E_restmass                E_neutloss                mass_burned               mass_burned_to_NSQE       mass_burned_to_NSE        mass_burned_by_flame      estimated_Ni56_mass       mass_with_dens_>_1e9      mass_with_dens_>_3e8      mass_with_dens_>_1e8      mass_with_dens_>_3e7      mass_with_dens_>_2e7      mass_with_dens_>_1.5e7    mass_with_dens_>_1e7      mass_with_dens_>_7e6      mass_with_dens_>_3e6      mass_with_dens_>_1e6      burned_volume             maximum_density           minimum_flame_density     T_max                     Pressure_at_T_max        
  5.830982190869177240E-01  2.745879400936485004E+33  2.395538990280638543E+31 -1.590347984080923795E+33 -7.867042595501204277E+37  2.538081659692536326E+51  4.735447409625468280E+46  2.538034305218443045E+51 -3.046205728065028520E+51 -2.074141709895361094E+52  4.163743500899895263E+47  4.157709862134608921E+30  4.157709862134608921E+30  4.157707880494892214E+30  4.148555772535659782E+30  4.416447707084472937E+29  6.910726236929387887E+32  1.754807755232528248E+33  2.315455984876113565E+33  2.600359888386599491E+33  2.649437121384676612E+33  2.674595989127296305E+33  2.700232417458050954E+33  2.715529504228062352E+33  2.734610256828383152E+33  2.742730557876041502E+33  2.430104303121220502E+21  2.203888111693021774E+09  1.750831395287417650E+09  9.494897303120843887E+09  1.189969623745302201E+27
  5.836300785419016313E-01  2.745879400936508063E+33  2.565941772920764719E+31 -1.600100704509070116E+33 -7.881258196274849470E+37  2.538074939047603564E+51  4.765243521557115226E+46  2.538027286612391317E+51 -3.046194730386970226E+51 -2.074142219258982945E+52  4.174098801721588888E+47  4.169501927410862923E+30  4.169501927410862923E+30  4.169499939808326266E+30  4.160313366269846439E+30  4.435339926185079913E+29  6.911209316523924200E+32  1.754811384527562694E+33  2.315440424430558805E+33  2.600366268438035509E+33  2.649436313037896033E+33  2.674609205403421864E+33  2.700228817879942124E+33  2.715531189931450526E+33  2.734607694177046750E+33  2.742729833393061128E+33  2.438195392345683788E+21  2.204152618753505230E+09  1.749590619583391190E+09  9.495154655547214508E+09  1.190083744500877299E+27
  5.841617875621668565E-01  2.745879400936532850E+33  2.713103646852661119E+31 -1.609116347795148005E+33 -7.895468203771254436E+37  2.538068127212065146E+51  4.794783799146083651E+46  2.538020179374072140E+51 -3.046183626395869114E+51 -2.074142730371908449E+52  4.184475768244609379E+47  4.181327863350664635E+30  4.181327863350664635E+30  4.181325867963695992E+30  4.172105533343233759E+30  4.454960680301278513E+29  6.911330868929102937E+32  1.754807117181237752E+33  2.315429934940884808E+33  2.600371239541795516E+33  2.649436246165782635E+33  2.674620396067609463E+33  2.700222311599073558E+33  2.715533943088969370E+33  2.734605311717696177E+33  2.742728673312664529E+33  2.446328251875595911E+21  2.204411826682741165E+09  1.748304338367242575E+09  9.495615349354162216E+09  1.189988996820551186E+27
  5.846933499634364706E-01  2.745879400936558791E+33  2.802118372719473860E+31 -1.617472811919647933E+33 -7.909672682709798247E+37  2.538061231183467395E+51  4.824083705506190538E+46  2.538012990346417364E+51 -3.046172415617412108E+51 -2.074143243952369206E+52  4.194874360218033779E+47  4.193191100815130373E+30  4.193191100815130373E+30  4.193189096432319427E+30  4.183934840135802881E+30  4.474779703247667596E+29  6.911736128382885125E+32  1.754808536834457476E+33  2.315404093478799758E+33  2.600375404999559285E+33  2.649432920234717598E+33  2.674632440365948272E+33  2.700219454628913972E+33  2.715533573809392036E+33  2.734601494197324943E+33  2.742728103726255120E+33  2.454507153632484917E+21  2.204664430368612289E+09  1.745881975098299742E+09  9.496399510799987793E+09  1.189996361851048552E+27
  5.852247724532521067E-01  2.745879400936596838E+33  2.779778762127775082E+31 -1.625218372870100904E+33 -7.923871705848687771E+37  2.538054249328237953E+51  4.853167417292193872E+46  2.538005717654065070E+51 -3.046161098107858117E+51 -2.074143759863110462E+52  4.205294644978548453E+47  4.205094725694283705E+30  4.205094725694283705E+30  4.205092714827377478E+30  4.195803796479102913E+30  4.493279149811775478E+29  6.911949046635953972E+32  1.754796049793778671E+33  2.315390806935434383E+33  2.600385265031136576E+33  2.649428809143421053E+33  2.674643976637226742E+33  2.700212510172801036E+33  2.715533674055765829E+33  2.734599778338202022E+33  2.742727148674787296E+33  2.462736175090774835E+21  2.204916120417529583E+09  1.744470857707143068E+09  9.497346744016658783E+09  1.190075560645393600E+27
  5.857560149331765276E-01  2.745879400936621049E+33  2.690087182306392525E+31 -1.632384017063369544E+33 -7.938064171035145803E+37  2.538047180408032461E+51  4.882062773894408790E+46  2.537998359780293338E+51 -3.046149674687005184E+51 -2.074144277898977839E+52  4.215735790809265648E+47  4.217039482951890719E+30  4.217039482951890719E+30  4.217037465263033108E+30  4.207713008327433761E+30  4.512508968431361267E+29  6.912189924324716274E+32  1.754785709112240422E+33  2.315362693240923770E+33  2.600390979522855447E+33  2.649426961139208051E+33  2.674653407001136926E+33  2.700208489601377644E+33  2.715534674928374082E+33  2.734596808914488482E+33  2.742726186171836755E+33  2.471017630876519367E+21  2.205164327247111320E+09  1.743324755461405993E+09  9.498268353437410355E+09  1.190167480852694321E+27
  5.862870848384208466E-01  2.745879400936646413E+33  2.526925509023206846E+31 -1.639023418831895554E+33 -7.952250240104505483E+37  2.538040025755161396E+51  4.910806246008958253E+46  2.537990917692704716E+51 -3.046138144930043342E+51 -2.074144798219848222E+52  4.226197902712140376E+47  4.229021085486003156E+30  4.229021085486003156E+30  4.229019058527705624E+30  4.219658840086730225E+30  4.532779586745823801E+29  6.912827575361321482E+32  1.754787426093688040E+33  2.315343156073738138E+33  2.600400158006722470E+33  2.649421157907770642E+33  2.674667177703579601E+33  2.700203502856361624E+33  2.715535913522532030E+33  2.734595430245674045E+33  2.742724888311441033E+33  2.479350422811296924E+21  2.205401162290462971E+09  1.742140409320588112E+09  9.498927806718025208E+09  1.190288926094689201E+27
  5.868179910841883062E-01  2.745879400936672354E+33  2.267960972978843001E+31 -1.645090507561629626E+33 -7.966430130492355118E+37  2.538032781862177553E+51  4.939440545470930300E+46  2.537983387456723523E+51 -3.046126508525184882E+51 -2.074145320506104751E+52  4.236681131306304822E+47  4.241036201303573944E+30  4.241036201303573944E+30  4.241034166581084728E+30  4.231638844912967166E+30  4.552743051003831825E+29  6.913380901920639247E+32  1.754792688011475174E+33  2.315324056241831013E+33  2.600410949076253284E+33  2.649415420785983323E+33  2.674681657592169254E+33  2.700198867465393924E+33  2.715539653773183418E+33  2.734591844856315953E+33  2.742724061306912722E+33  2.487732324846217986E+21  2.205627651221959114E+09  1.741049900982197285E+09  9.499017124906070709E+09  1.190301621312273886E+27
  5.873487311055843874E-01  2.745879400936691377E+33  1.939299507445057480E+31 -1.650394775857879409E+33 -7.980603770878935781E+37  2.538025446969193367E+51  4.968013447099512656E+46  2.537975766834725027E+51 -3.046114765438468031E+51 -2.074145844585833585E+52  4.247185341463693577E+47  4.253082930592338931E+30  4.253082930592338931E+30  4.253080889102602429E+30  4.243651122085171687E+30  4.574118804444117561E+29  6.913983194749354599E+32  1.754784379024213452E+33  2.315292338721747579E+33  2.600422487085170659E+33  2.649408448357292814E+33  2.674693463367246154E+33  2.700192948838129588E+33  2.715543257210251381E+33  2.734590161383993452E+33  2.742722926930455465E+33  2.496163454064791650E+21  2.205849260194287300E+09  1.739982151096857786E+09  9.499155248557561874E+09  1.190378211999598078E+27
  5.878793248678865213E-01  2.745879400936720200E+33  1.535598065005961204E+31 -1.655086644419642516E+33 -7.994771690292014637E+37  2.538018019505629924E+51  4.996574173635155264E+46  2.537968053763890602E+51 -3.046102914761324246E+51 -2.074146370359427429E+52  4.257710794302813587E+47  4.265161057237307884E+30  4.265161057237307884E+30  4.265159010023367340E+30  4.255695423537135902E+30  4.596349585116199698E+29  6.914542512065394641E+32  1.754746617732624247E+33  2.315269352778409522E+33  2.600437592969631146E+33  2.649399351572323605E+33  2.674701365729078365E+33  2.700187018618146137E+33  2.715546408410825249E+33  2.734587549106133749E+33  2.742721696496881723E+33  2.504645785310199284E+21  2.206052179073374748E+09  1.738601243071775675E+09  9.498621132240835190E+09  1.190298589351397011E+27
  5.884097793039037017E-01  2.745879400936744412E+33  1.036765476769996513E+31 -1.658922587541491965E+33 -8.008934089891253009E+37  2.538010503704732791E+51  5.025179679495672772E+46  2.537960251907938805E+51 -3.046090956901659041E+51 -2.074146898277219423E+52  4.268257451239555185E+47  4.277274312538411078E+30  4.277274312538411078E+30  4.277272256632525506E+30  4.267774844152547626E+30  4.618605874794547461E+29  6.914736519151338407E+32  1.754731107434558817E+33  2.315227701561633133E+33  2.600456143370818217E+33  2.649388707045557976E+33  2.674714032123022004E+33  2.700181939987733852E+33  2.715549883424811328E+33  2.734585725497452130E+33  2.742720535371387145E+33  2.513182984997198889E+21  2.206211897185914040E+09  1.737229149736513138E+09  9.497400117557929993E+09  1.190251056104508270E+27
  5.889401095917851103E-01  2.745879400936765164E+33  4.787082879295181892E+30 -1.662340815558932641E+33 -8.023091371897600984E+37  2.538002898281030165E+51  5.053883844481452161E+46  2.537952359442585962E+51 -3.046078890952294245E+51 -2.074147428258175044E+52  4.278825430408832577E+47  4.289424733438426983E+30  4.289424733438426983E+30  4.289422668857367787E+30  4.279890998407971699E+30  4.639824745896600925E+29  6.915113335929933003E+32  1.754691245028431487E+33  2.315195287277250813E+33  2.600469046767155432E+33  2.649376188786662118E+33  2.674723599479099118E+33  2.700177222427027877E+33  2.715552424834853363E+33  2.734582746025443723E+33  2.742719694285672790E+33  2.521777694756215718E+21  2.206320466529026508E+09  1.734730841047436237E+09  9.495803147630004883E+09  1.193656895976845008E+27
  5.894702852172942764E-01  2.745879400936731153E+33 -1.689699200768289501E+30 -1.665215919116467411E+33 -8.037242698438222683E+37  2.537995202313613284E+51  5.082742349124499632E+46  2.537944374890126650E+51 -3.046066717877462482E+51 -2.074147960146622285E+52  4.289413985897984779E+47  4.301610530176988491E+30  4.301610530176988491E+30  4.301608457837011326E+30  4.292042083290695267E+30  4.658874063989621199E+29  6.915535046906576165E+32  1.754660303448832597E+33  2.315157001393589671E+33  2.600484902281270448E+33  2.649358363422364452E+33  2.674731851371084346E+33  2.700173443379847283E+33  2.715556729315517519E+33  2.734581060311408895E+33  2.742718726704731363E+33  2.530430242360054514E+21  2.206392691509142876E+09  1.733141698811258554E+09  9.496134757275897980E+09  1.193972347371067099E+27
  5.900003044806819696E-01  2.745879400936755364E+33 -8.925828982813060120E+30 -1.667431688359073424E+33 -8.051388098712197646E+37  2.537987417560919525E+51  5.111810398414049375E+46  2.537936299456934967E+51 -3.046054437453959785E+51 -2.074148494123723758E+52  4.300022947647374165E+47  4.313830069790730549E+30  4.313830069790730549E+30  4.313827988949087691E+30  4.304226352470725845E+30  4.676808773696790077E+29  6.915628279336595842E+32  1.754623633391722094E+33  2.315116569970955578E+33  2.600505311938361221E+33  2.649346538142525860E+33  2.674734918482446867E+33  2.700168635934603998E+33  2.715559156944303501E+33  2.734578936023437335E+33  2.742718208339883333E+33  2.539139466702288323E+21  2.206450701806547165E+09  1.731811876674795628E+09  9.495497713443181992E+09  1.194004143083789920E+27
  5.905301827411796323E-01  2.745879400936836645E+33 -1.678639125206450206E+31 -1.669076857346321370E+33 -8.065528033585074568E+37  2.537979548561394840E+51  5.141144798229401299E+46  2.537928137113415270E+51 -3.046042049130860364E+51 -2.074149030691022175E+52  4.310652471787078604E+47  4.326080944133209764E+30  4.326080944133209764E+30  4.326078856887239945E+30  4.316441937557107077E+30  4.696428194270714845E+29  6.915593080256703229E+32  1.754586233611358847E+33  2.315068707810060599E+33  2.600522288600438395E+33  2.649332353327304435E+33  2.674740729745205805E+33  2.700165008256840280E+33  2.715562891342122930E+33  2.734576954371670004E+33  2.742716736699354249E+33  2.547902929689304891E+21  2.206509133972714424E+09  1.730456465450255871E+09  9.493394911201042175E+09  1.194020140098886065E+27
  5.910599012825404897E-01  2.745879400936859127E+33 -2.504882657608131376E+31 -1.670078249099439735E+33 -8.079662084142175396E+37  2.537971592511457792E+51  5.170795368019457347E+46  2.537919884557778177E+51 -3.046029553033201372E+51 -2.074149569531170466E+52  4.321302063042481069E+47  4.338363270810342001E+30  4.338363270810342001E+30  4.338361177842042199E+30  4.328689663643038982E+30  4.717592153140346763E+29  6.915107330856720032E+32  1.754533445381491009E+33  2.315022871822265641E+33  2.600542844069010653E+33  2.649320314475889664E+33  2.674742414814567857E+33  2.700158506774941761E+33  2.715567159708446750E+33  2.734575073384463001E+33  2.742715778923928362E+33  2.556718494704345285E+21  2.206578472191660404E+09  1.729238169567581654E+09  9.492716862145444870E+09  1.182584756956030327E+27
  5.915894740252666262E-01  2.745879400936870080E+33 -3.410272509662798919E+31 -1.670621233654516220E+33 -8.093790691379280059E+37  2.537963543075761183E+51  5.200814513850648733E+46  2.537911534930620375E+51 -3.046016949018260276E+51 -2.074150110055636720E+52  4.331971937927851376E+47  4.350680282258643189E+30  4.350680282258643189E+30  4.350678178705710513E+30  4.340972941957855441E+30  4.740442899399494206E+29  6.914238078972989163E+32  1.754491161844934154E+33  2.314981551544244593E+33  2.600559981083935906E+33  2.649305830908781741E+33  2.674747536162219532E+33  2.700155148525737968E+33  2.715570779866300706E+33  2.734573484527164896E+33  2.742714827908628318E+33  2.565586816816239870E+21  2.206666802951646328E+09  1.727988066597115993E+09  9.493634269353076935E+09  1.182537542786861400E+27
  5.921189158683916043E-01  2.745879400936889103E+33 -4.343310065004466441E+31 -1.670712770655823351E+33 -8.107914397384986041E+37  2.537955397868191885E+51  5.231249706244510695E+46  2.537903085371129851E+51 -3.046004236230324622E+51 -2.074150652073893915E+52  4.342662308569669938E+47  4.363035775379381363E+30  4.363035775379381363E+30  4.363033664912221360E+30  4.353295077836091593E+30  4.763626300769196188E+29  6.914148100725142134E+32  1.754456995728416576E+33  2.314937405775060904E+33  2.600575056968027619E+33  2.649290945280759407E+33  2.674748850757990894E+33  2.700150884994660869E+33  2.715573985790972861E+33  2.734571097603705139E+33  2.742713933307770319E+33  2.574509954720978698E+21  2.206771973227913380E+09  1.726298882297001839E+09  9.494209845113660812E+09  1.182549208732752912E+27
  5.926482382724788112E-01  2.745879400936915044E+33 -5.298146350206469108E+31 -1.670453873420821036E+33 -8.122033641541172413E+37  2.537947162192022009E+51  5.262147403335892406E+46  2.537894540717987613E+51 -3.045991414734468097E+51 -2.074151196155579252E+52  4.353373273772712660E+47  4.375432585629077016E+30  4.375432585629077016E+30  4.375430467257533340E+30  4.365658000882797489E+30  4.786304929062922209E+29  6.913726754153619589E+32  1.754412579026218773E+33  2.314895786028721594E+33  2.600589066664980798E+33  2.649278929314625518E+33  2.674753617313124612E+33  2.700149933255196416E+33  2.715575950056206017E+33  2.734569444813937948E+33  2.742712990043171863E+33  2.583490514051585802E+21  2.206879441904709339E+09  1.724743285096629858E+09  9.494137769118755341E+09  1.182470781523891960E+27
  5.931774447681613660E-01  2.745879400936940408E+33 -6.296875511736974291E+31 -1.669789692493947246E+33 -8.136148659701367008E+37  2.537938835921189566E+51  5.293546720780414999E+46  2.537885900453978418E+51 -3.045978484064821541E+51 -2.074151742307477112E+52  4.364104815919405964E+47  4.387870554749654538E+30  4.387870554749654538E+30  4.387868428087852017E+30  4.378060871311640274E+30  4.808817314919035187E+29  6.912877170194125630E+32  1.754372704253748740E+33  2.314862037357211840E+33  2.600607919773495735E+33  2.649265927916536811E+33  2.674753793970318825E+33  2.700145607930282729E+33  2.715578130757262633E+33  2.734567607640153691E+33  2.742711734976843914E+33  2.592528983235823665E+21  2.206972720793767929E+09  1.722001730193321943E+09  9.494042726425600052E+09  1.182409643455785866E+27
